NODE_4998_length_189_cov_4.666667	22
NODE_5030_length_103_cov_1.533981	4
NODE_5062_length_348_cov_3.704023	31
NODE_5082_length_104_cov_2.009615	5
NODE_5204_length_218_cov_56.509174	306
NODE_5271_length_115_cov_154.026093	532
NODE_5279_length_232_cov_2.056035	11
NODE_5284_length_651_cov_60.287251	887
NODE_5379_length_132_cov_1.787879	5
NODE_5384_length_295_cov_2.932203	20
NODE_5438_length_290_cov_2.817241	18
NODE_5444_length_181_cov_43.127071	216
NODE_5489_length_365_cov_3.586301	29
NODE_5512_length_108_cov_3.342592	11
NODE_5632_length_736_cov_58.180706	960
NODE_5653_length_165_cov_60.066666	272
NODE_5774_length_149_cov_3.919463	16
NODE_5858_length_103_cov_1.650485	5
NODE_5932_length_129_cov_51.511627	212
NODE_6058_length_104_cov_1.442308	3
NODE_6107_length_107_cov_3.514019	8
NODE_6157_length_218_cov_7.431193	37
NODE_6253_length_265_cov_3.554717	24
NODE_6273_length_225_cov_71.737778	406
NODE_6288_length_109_cov_1.256881	3
NODE_6358_length_763_cov_14.992136	261
NODE_6404_length_262_cov_12.572519	73
NODE_6423_length_125_cov_2.112000	6
NODE_6435_length_241_cov_2.738589	17
NODE_6509_length_200_cov_4.640000	21
NODE_6510_length_132_cov_3.143939	9
NODE_6511_length_223_cov_2.488789	13
NODE_6528_length_178_cov_46.578651	230
NODE_6553_length_103_cov_3.165049	7
NODE_6635_length_151_cov_2.609272	10
NODE_6746_length_271_cov_5.416974	33
NODE_6764_length_107_cov_6.046729	13
NODE_6778_length_138_cov_2.217391	7
NODE_6853_length_169_cov_1.946746	9
NODE_6868_length_118_cov_1.271186	3
NODE_6891_length_386_cov_3.411917	32
NODE_6989_length_106_cov_3.801887	10
NODE_6992_length_686_cov_12.574344	192
NODE_7001_length_124_cov_1.500000	4
NODE_7012_length_166_cov_2.144578	8
NODE_7022_length_111_cov_1.495495	5
NODE_7036_length_103_cov_1.446602	3
NODE_7046_length_139_cov_37.697842	123
NODE_7050_length_193_cov_1.590674	8
NODE_7128_length_123_cov_2.634146	7
NODE_7145_length_161_cov_3.006211	11
NODE_7166_length_197_cov_5.685279	25
NODE_7293_length_267_cov_9.621723	56
NODE_7371_length_145_cov_1.724138	5
NODE_7392_length_282_cov_3.269504	22
NODE_7464_length_104_cov_1.855769	5
NODE_7482_length_126_cov_2.198413	6
NODE_7494_length_149_cov_2.013423	6
NODE_7495_length_113_cov_1.407080	4
NODE_7505_length_132_cov_2.924242	8
NODE_7517_length_154_cov_2.525974	8
NODE_7519_length_130_cov_1.538462	4
NODE_7548_length_125_cov_5.696000	16
NODE_7591_length_136_cov_1.654412	7
NODE_7606_length_123_cov_1.276423	4
NODE_7627_length_225_cov_2.133333	10
NODE_7652_length_129_cov_1.798450	6
NODE_7683_length_195_cov_2.876923	12
NODE_7758_length_125_cov_2.624000	7
NODE_7822_length_119_cov_2.504202	6
NODE_7842_length_107_cov_1.401869	3
NODE_7843_length_420_cov_3.121428	29
NODE_7864_length_229_cov_2.410480	12
NODE_7869_length_118_cov_2.050848	5
NODE_7896_length_117_cov_1.709402	4
NODE_7912_length_187_cov_2.770053	12
NODE_7913_length_149_cov_2.288591	7
NODE_7936_length_112_cov_1.339286	3
NODE_7948_length_125_cov_2.304000	7
NODE_7956_length_500_cov_4.390000	49
NODE_8004_length_261_cov_2.026820	13
NODE_8086_length_177_cov_1.694915	6
NODE_8093_length_115_cov_1.582609	5
NODE_8166_length_106_cov_3.820755	9
NODE_8170_length_107_cov_1.467290	4
NODE_8191_length_149_cov_2.436242	8
NODE_8196_length_109_cov_1.825688	4
NODE_8227_length_113_cov_3.070796	8
NODE_8308_length_195_cov_2.666667	11
NODE_8312_length_134_cov_2.686567	11
NODE_8320_length_104_cov_1.432692	3
NODE_8322_length_115_cov_1.800000	5
NODE_8375_length_623_cov_5.855538	84
NODE_8402_length_121_cov_2.066116	7
NODE_8433_length_196_cov_2.795918	12
NODE_8499_length_180_cov_5.250000	22
NODE_8534_length_387_cov_3.046512	29
NODE_8560_length_276_cov_4.199275	26
NODE_8644_length_271_cov_2.169742	14
NODE_8695_length_287_cov_2.369338	15
NODE_8699_length_220_cov_3.086364	16
NODE_8717_length_103_cov_2.271845	5
NODE_8779_length_359_cov_2.512535	19
NODE_8789_length_102_cov_1.960784	4
NODE_8819_length_109_cov_3.183486	9
NODE_8822_length_167_cov_2.059880	8
NODE_8839_length_109_cov_10.449541	31
NODE_8872_length_148_cov_1.418919	5
NODE_8909_length_237_cov_2.299578	11
NODE_8938_length_126_cov_2.841270	8
NODE_8955_length_269_cov_2.520446	14
NODE_8981_length_113_cov_1.796460	5
NODE_8997_length_112_cov_1.812500	5
NODE_9004_length_129_cov_2.860465	9
NODE_9018_length_131_cov_1.786260	7
NODE_9050_length_309_cov_9.757281	67
NODE_9075_length_257_cov_2.883269	17
NODE_9116_length_132_cov_3.045455	10
NODE_9133_length_153_cov_1.150327	4
NODE_9165_length_116_cov_1.715517	4
NODE_9187_length_137_cov_2.737226	9
NODE_9198_length_510_cov_4.376471	48
NODE_9328_length_226_cov_3.637168	20
NODE_9356_length_159_cov_1.257862	4
NODE_9391_length_274_cov_3.521898	29
NODE_9428_length_103_cov_1.194175	3
NODE_9481_length_126_cov_1.912698	5
NODE_9523_length_160_cov_2.100000	7
NODE_9533_length_115_cov_1.739130	4
NODE_9571_length_191_cov_2.418848	13
