@M01520:37:000000000-A4TDP:1:1111:9619:17350_1:N:0:1	110
@M01520:37:000000000-A4TDP:1:1111:10307:25227_1:N:0:1	110
@M01520:37:000000000-A4TDP:1:1114:20194:15546_1:N:0:1	143
@M01520:37:000000000-A4TDP:1:1114:5649:15650_1:N:0:1	105
@M01520:37:000000000-A4TDP:1:2101:21790:23004_1:N:0:1	109
@M01520:37:000000000-A4TDP:1:2102:14203:6934_1:N:0:1	114
@M01520:37:000000000-A4TDP:1:2102:12182:18402_1:N:0:1	134
@M01520:37:000000000-A4TDP:1:2103:17991:28060_1:N:0:1	138
@M01520:37:000000000-A4TDP:1:2104:6498:12514_1:N:0:1	97
@M01520:37:000000000-A4TDP:1:2104:14010:14660_1:N:0:1	111
@M01520:37:000000000-A4TDP:1:2106:21768:8436_1:N:0:1	139
@M01520:37:000000000-A4TDP:1:2106:17921:27071_1:N:0:1	133
@M01520:37:000000000-A4TDP:1:2107:21926:16407_1:N:0:1	95
@M01520:37:000000000-A4TDP:1:2107:8046:19013_1:N:0:1	133
@M01520:37:000000000-A4TDP:1:2109:19300:7382_1:N:0:1	115
@M01520:37:000000000-A4TDP:1:2109:14149:15542_1:N:0:1	104
@M01520:37:000000000-A4TDP:1:2110:13096:20838_1:N:0:1	108
@M01520:37:000000000-A4TDP:1:2111:12018:15529_1:N:0:1	125
@M01520:37:000000000-A4TDP:1:2111:15121:16887_1:N:0:1	150
@M01520:37:000000000-A4TDP:1:2112:6112:16060_1:N:0:1	84
@M01520:37:000000000-A4TDP:1:2113:2868:18880_1:N:0:1	143
@M01520:37:000000000-A4TDP:1:2114:17293:9067_1:N:0:1	105
@M01520:37:000000000-A4TDP:1:2114:24305:9883_1:N:0:1	148
@M01520:37:000000000-A4TDP:1:2114:5880:11944_1:N:0:1	73
@M01520:37:000000000-A4TDP:1:1101:26755:16258_2:N:0:1	150
@M01520:37:000000000-A4TDP:1:1101:13751:20874_2:N:0:1	85
@M01520:37:000000000-A4TDP:1:1103:8663:16662_2:N:0:1	120
@M01520:37:000000000-A4TDP:1:1103:22450:22563_2:N:0:1	137
@M01520:37:000000000-A4TDP:1:1104:14011:3217_2:N:0:1	124
@M01520:37:000000000-A4TDP:1:1105:11139:13398_2:N:0:1	89
@M01520:37:000000000-A4TDP:1:1105:19380:27415_2:N:0:1	150
@M01520:37:000000000-A4TDP:1:1107:22910:3813_2:N:0:1	114
@M01520:37:000000000-A4TDP:1:1108:25231:8131_2:N:0:1	91
@M01520:37:000000000-A4TDP:1:1108:28355:20431_2:N:0:1	67
@M01520:37:000000000-A4TDP:1:1108:6035:23599_2:N:0:1	56
@M01520:37:000000000-A4TDP:1:1109:9926:24164_2:N:0:1	92
@M01520:37:000000000-A4TDP:1:1110:11810:4473_2:N:0:1	120
@M01520:37:000000000-A4TDP:1:1111:10381:13520_2:N:0:1	145
@M01520:37:000000000-A4TDP:1:1111:4300:14458_2:N:0:1	86
@M01520:37:000000000-A4TDP:1:1111:24327:16462_2:N:0:1	99
@M01520:37:000000000-A4TDP:1:1111:9619:17350_2:N:0:1	110
@M01520:37:000000000-A4TDP:1:1111:10307:25227_2:N:0:1	110
@M01520:37:000000000-A4TDP:1:1114:20194:15546_2:N:0:1	143
@M01520:37:000000000-A4TDP:1:1114:5649:15650_2:N:0:1	105
@M01520:37:000000000-A4TDP:1:2101:21790:23004_2:N:0:1	109
@M01520:37:000000000-A4TDP:1:2102:14979:14560_2:N:0:1	95
@M01520:37:000000000-A4TDP:1:2102:12182:18402_2:N:0:1	134
@M01520:37:000000000-A4TDP:1:2103:8133:16000_2:N:0:1	150
@M01520:37:000000000-A4TDP:1:2103:17991:28060_2:N:0:1	138
@M01520:37:000000000-A4TDP:1:2104:6498:12514_2:N:0:1	97
@M01520:37:000000000-A4TDP:1:2104:14010:14660_2:N:0:1	111
@M01520:37:000000000-A4TDP:1:2106:21768:8436_2:N:0:1	139
@M01520:37:000000000-A4TDP:1:2106:17921:27071_2:N:0:1	133
@M01520:37:000000000-A4TDP:1:2107:21926:16407_2:N:0:1	95
@M01520:37:000000000-A4TDP:1:2109:19300:7382_2:N:0:1	115
@M01520:37:000000000-A4TDP:1:2109:14149:15542_2:N:0:1	104
@M01520:37:000000000-A4TDP:1:2109:20036:24544_2:N:0:1	87
@M01520:37:000000000-A4TDP:1:2111:12018:15529_2:N:0:1	125
@M01520:37:000000000-A4TDP:1:2112:6112:16060_2:N:0:1	84
@M01520:37:000000000-A4TDP:1:2113:2868:18880_2:N:0:1	143
@M01520:37:000000000-A4TDP:1:2114:17293:9067_2:N:0:1	105
@M01520:37:000000000-A4TDP:1:2114:24305:9883_2:N:0:1	148
@M01520:37:000000000-A4TDP:1:2114:5880:11944_2:N:0:1	73
NODE_547_length_108_cov_1.888889	156
NODE_578_length_153_cov_1.333333	201
NODE_629_length_128_cov_1.359375	176
NODE_641_length_188_cov_1.085106	236
NODE_694_length_167_cov_1.221557	215
NODE_733_length_160_cov_1.275000	208
NODE_748_length_191_cov_1.068063	239
NODE_1051_length_193_cov_1.056995	241
NODE_1113_length_174_cov_1.074713	222
NODE_1246_length_115_cov_1.773913	163
NODE_1302_length_103_cov_1.932039	151
@M01520:37:000000000-A4TDP:1:1101:9171:16095_1:N:0:1	121
@M01520:37:000000000-A4TDP:1:1101:7876:22388_1:N:0:1	110
@M01520:37:000000000-A4TDP:1:1102:18979:4075_1:N:0:1	85
@M01520:37:000000000-A4TDP:1:1102:22864:13560_1:N:0:1	150
@M01520:37:000000000-A4TDP:1:1102:2601:16624_1:N:0:1	125
@M01520:37:000000000-A4TDP:1:1103:23461:16073_1:N:0:1	140
@M01520:37:000000000-A4TDP:1:1104:27442:7837_1:N:0:1	150
@M01520:37:000000000-A4TDP:1:1106:10693:2419_1:N:0:1	134
@M01520:37:000000000-A4TDP:1:1108:7940:6511_1:N:0:1	122
@M01520:37:000000000-A4TDP:1:1108:11631:23462_1:N:0:1	120
@M01520:37:000000000-A4TDP:1:1109:21074:2878_1:N:0:1	86
@M01520:37:000000000-A4TDP:1:2102:16870:9813_1:N:0:1	85
@M01520:37:000000000-A4TDP:1:2102:10031:18650_1:N:0:1	132
@M01520:37:000000000-A4TDP:1:2104:29246:14894_1:N:0:1	150
@M01520:37:000000000-A4TDP:1:2105:18783:17383_1:N:0:1	150
@M01520:37:000000000-A4TDP:1:2106:23991:18196_1:N:0:1	93
@M01520:37:000000000-A4TDP:1:2107:25063:12748_1:N:0:1	87
@M01520:37:000000000-A4TDP:1:2109:20184:3970_1:N:0:1	121
@M01520:37:000000000-A4TDP:1:2112:15725:20600_1:N:0:1	143
@M01520:37:000000000-A4TDP:1:2113:15287:15423_1:N:0:1	140
@M01520:37:000000000-A4TDP:1:1101:9171:16095_2:N:0:1	121
@M01520:37:000000000-A4TDP:1:1101:7876:22388_2:N:0:1	110
@M01520:37:000000000-A4TDP:1:1102:18979:4075_2:N:0:1	85
@M01520:37:000000000-A4TDP:1:1102:2601:16624_2:N:0:1	125
@M01520:37:000000000-A4TDP:1:1103:23461:16073_2:N:0:1	140
@M01520:37:000000000-A4TDP:1:1106:10693:2419_2:N:0:1	134
@M01520:37:000000000-A4TDP:1:1108:7940:6511_2:N:0:1	122
@M01520:37:000000000-A4TDP:1:1108:11631:23462_2:N:0:1	120
@M01520:37:000000000-A4TDP:1:1109:21074:2878_2:N:0:1	86
@M01520:37:000000000-A4TDP:1:1111:7905:9218_2:N:0:1	109
@M01520:37:000000000-A4TDP:1:1113:18960:5589_2:N:0:1	114
@M01520:37:000000000-A4TDP:1:2102:16870:9813_2:N:0:1	85
@M01520:37:000000000-A4TDP:1:2102:10031:18650_2:N:0:1	132
@M01520:37:000000000-A4TDP:1:2106:23991:18196_2:N:0:1	93
@M01520:37:000000000-A4TDP:1:2109:20184:3970_2:N:0:1	121
@M01520:37:000000000-A4TDP:1:2112:15725:20600_2:N:0:1	143
@M01520:37:000000000-A4TDP:1:2113:15287:15423_2:N:0:1	140
@M01520:37:000000000-A4TDP:1:2113:7039:10781_1:N:0:1	127
NODE_61_length_112_cov_1177.339233	160
NODE_392_length_105_cov_1.047619	153
NODE_1073_length_128_cov_1.203125	176
NODE_1171_length_108_cov_1.379630	156
NODE_1312_length_129_cov_1.077519	177
NODE_1315_length_115_cov_1.008696	163
NODE_1349_length_119_cov_1.033613	167
NODE_1394_length_109_cov_1.091743	157
NODE_1395_length_109_cov_1.110092	157
NODE_1404_length_103_cov_1.019418	151
NODE_1477_length_107_cov_1.149533	155
NODE_1505_length_105_cov_1.009524	153
NODE_1573_length_112_cov_1.133929	160
@M01520:37:000000000-A4TDP:1:1101:16768:1363_1:N:0:1	150
@M01520:37:000000000-A4TDP:1:1101:13805:1480_1:N:0:1	150
@M01520:37:000000000-A4TDP:1:1101:15097:1496_1:N:0:1	150
@M01520:37:000000000-A4TDP:1:1101:16854:1499_1:N:0:1	150
@M01520:37:000000000-A4TDP:1:1101:17015:1530_1:N:0:1	150
@M01520:37:000000000-A4TDP:1:1101:16186:1569_1:N:0:1	150
